time_s,theta,theta_rate,x,x_rate,pitch,pitch_rate,wheel_torque,pitch_torque
6.031,1.4359554979882945,0.004281558220955413,-1.6120333521397276,-0.15502158227738058,-1.5704943306750043,-0.0005975930500471741,-0.06843063816229776,-2.0
6.0360000000000005,1.4359712503967992,0.0014955785115456596,-1.612806435992114,-0.1543496837270986,-1.5704972120452896,-0.0005381174685870245,-0.06836265958768838,-2.0
6.041,1.4359735127366182,-0.001064317254466496,-1.613576232317969,-0.1536991165568513,-1.570499350695699,-0.0003408646936629724,-0.06785983621149715,-2.0
6.046,1.4359634650517248,-0.0033765046807882216,-1.6143427902938015,-0.1530541587178138,-1.570500269785999,-7.327395923415906e-05,-0.06730983975601955,-2.0
6.051,1.4359423703471474,-0.005430844198881726,-1.6151061520718668,-0.1524196794416586,-1.570499763885419,0.00021829830592438634,-0.06678115894284385,-2.0
6.056,1.4359115237880076,-0.00722599438988885,-1.6158663879711246,-0.15180137391528584,-1.5704978109792487,0.0005029777179560133,-0.06628607917569727,-2.0
6.061,1.4358729606073268,-0.006682482945919315,-1.616624010658815,-0.151510360528171,-1.5704945255397813,0.0007455617338672512,-0.06528844677523292,-2.0
6.066,1.4358604749760961,0.004815000237386763,-1.6173851814684124,-0.1527452795568636,-1.5704911522115736,0.0005293408785680279,-0.05700404275051017,-2.0
6.071,1.4359002438865094,0.009101419512935107,-1.6181490387926198,-0.15244292256692102,-1.5704905599625083,-0.0001575708440509607,-0.0581358630811145,-2.0
6.0760000000000005,1.4359395764074856,0.006037489671951514,-1.6189073358366892,-0.15122194499351108,-1.570492622479919,-0.0005316209471716246,-0.06597823446317395,-2.0
6.081,1.4359638845719576,0.00313475671810273,-1.6196612874152903,-0.15051296678114554,-1.5704955729856818,-0.0005968055038470229,-0.06675733732324605,-2.0
6.086,1.4359740764636695,0.0004375057693789777,-1.6204119230218752,-0.14987016935826258,-1.5704982381916273,-0.0004714349631291029,-0.0663865770172357,-2.0
6.091,1.4359712394699522,-0.0020253528252980866,-1.6211593645161102,-0.14923402079559508,-1.570499927040511,-0.00023872556065724328,-0.06584929313387132,-2.0
6.096,1.4359565903345723,-0.004235065009919714,-1.6219036424372557,-0.14860460411952198,-1.5705002849993002,4.33937138168889e-05,-0.06530917751569763,-2.0
6.101,1.4359314112291102,-0.006185301812897568,-1.6226448093952877,-0.14798807824969354,-1.5704991899512462,0.00033539415605682906,-0.0647984508678746,-2.0
6.106,1.4358969990988586,-0.007877732622672662,-1.6233829459005973,-0.14738949533282122,-1.570496674750971,0.0006114036768309273,-0.06432241031905438,-2.0
6.111,1.4358613566486755,-0.0028833926632525313,-1.6241201086068497,-0.14774927777987154,-1.5704930394936112,0.0007506041016849846,-0.06091003558953499,-2.0
6.1160000000000005,1.4358720511361405,0.008619675823801184,-1.6248626433361235,-0.1488358261062801,-1.5704904843221363,0.0002670927574965643,-0.053555304636710196,-2.0
6.121,1.4359176806054421,0.007891640322315136,-1.6256039554078532,-0.14775028228298578,-1.570491158217904,-0.00035145940186264774,-0.06052344506828998,-2.0
6.126,1.4359510638276687,0.004883950065983774,-1.626339748844125,-0.1468101512295119,-1.5704937522532887,-0.0005875730916054674,-0.06470469109764952,-2.0
6.131,1.4359697511719607,0.0020582067839881456,-1.6270717998136421,-0.14614847668444234,-1.5704967052649688,-0.0005660409869528294,-0.06488659124151784,-2.0
